start node index, end node index, connection length
9800,276,50821.73
9800,470,127456.2
9801,203,52556.04
9801,242,168549.4
9802,321,23186.63
9802,363,100684.8
9802,375,123972.9
9802,462,91312.4
9803,35,40802.16
9803,70,102639.4
9803,205,85917.43
9804,3,149470.6
9804,141,184498
9804,243,46772.85
9805,22,69587.65
9805,122,54875.57
9805,270,80074.37
9805,332,116941.2
9806,215,107355.3
9806,294,75303.19
9806,402,95866.86
9806,526,58000.23
9807,3,124839.9
9807,110,182400.2
9807,341,146594.9
9808,146,111567.8
9808,321,110461.2
9809,95,148277.3
9809,159,97160.73
9809,164,116775.1
9810,131,87163.38
9811,25,129123.8
9811,149,144687.7
9811,228,106049.8
9812,5,64135.45
9812,430,185292.2
9812,460,102254
9813,122,17909.8
9813,213,120203.8
9813,359,151918.7
9813,372,45363.75
9814,391,78717.54
9814,446,71141.52
9815,9,140928.9
9816,63,93626.5
9817,125,92848.69
9817,304,62301.54
9817,416,17314.81
9817,475,113605.9
9818,37,43876.42
9819,4,72071.27
9819,53,57874.66
9819,78,14819.32
9819,150,108606.2
9820,172,91238.48
9820,209,139557
9820,305,59483.27
9821,75,111904.5
9821,181,166883.1
9821,250,182034.1
9822,201,36972.48
9822,217,123372.7
9822,255,84968.71
9822,441,88176.07
9823,66,61959.43
9823,143,38401.2
9823,268,87708.49
9824,129,42434.53
9824,130,75509.69
9825,52,90067.65
9826,110,50852.38
9826,307,26135.4
9827,80,158076.1
9828,0,127510.2
9828,366,136932.8
9828,402,168853.1
9829,85,41585.21
9829,258,59705.64
9829,417,86126.78
9830,90,140320.4
9830,181,160166.7
9831,85,95018.48
9832,9,107992.1
9833,435,180188.1
9833,503,152190
9833,510,219215.8
9833,581,226612.2
9834,85,100338.5
9834,92,133972.7
9834,237,108848.4
9834,344,14578.48
9835,112,67492.19
9835,176,75450.77
9836,283,144189
9836,288,118492.2
9836,328,169098.9
9836,370,165608.3
9837,65,106483.6
9838,101,201146
9839,69,91596.28
9839,129,19050.16
9840,45,133823.7
9840,106,157876.5
9840,186,170569.6
9841,55,104060.9
9841,92,122262.2
9842,250,160420
9842,265,51279.96
9842,334,63725.63
9842,453,102721.3
9843,0,127262.6
9843,42,176988.5
9843,236,35928.07
9844,35,96447.51
9844,220,167169.3
9844,266,170678.5
9844,278,148767.7
9845,281,66518.85
9845,572,18941.9
9845,632,36069.12
9846,54,114709.1
9846,124,149395.4
9846,132,65065.89
9847,63,153572.5
9847,178,97909.08
9847,213,98786.81
9848,116,116165.3
9849,22,49418.38
9849,246,36643.75
9850,27,100582.9
9850,58,60379.66
9850,563,71163.11
9850,691,61401.59
9851,44,93268.71
9852,81,29197.68
9852,221,69226.65
9852,305,59930.62
9853,42,177682.5
9854,11,77698.27
9854,101,145024.3
9854,146,124676.2
9855,67,27685.62
9855,70,167051.5
9855,79,52782.42
9855,92,149865.3
9856,7,29389.92
9856,195,115256.6
9857,160,178259.7
9857,166,149989.5
9857,170,63232.34
9858,133,129411.5
9858,343,51870.04
9858,545,102957.1
9859,31,153408.1
9859,149,155605
9859,224,40129.13
9859,226,25578.51
9860,97,142173.5
9860,460,70829.06
9860,622,23743.11
9860,632,112809.6
9861,121,88030.48
9862,159,64688.22
9862,203,164303.1
9862,224,91575.36
9863,118,155228.5
9863,123,193855.1
9863,164,20874.7
9864,118,25322.92
9864,421,159180.6
9864,478,163910.6
9864,516,196777.1
9865,44,80920.71
9865,53,65413.63
9865,207,96758.7
9865,234,47527.09
9866,38,155363.4
9867,4,52647.17
9867,203,126176.4
9867,288,80279.64
9868,39,117029.1
9868,44,137127
9868,222,89618.26
9868,475,104732.5
9869,89,197813.2
9869,142,168640.3
9869,542,209419
9870,62,167751.8
9871,45,54072.19
9872,11,85143.85
9872,704,179952.8
9872,706,64250.96
9873,70,192643.6
9874,87,133165.5
9875,34,93880.45
9875,223,127062.8
9875,229,106023.8
9875,353,71864.41
9876,3,220106.6
9876,81,164938.6
9876,208,110439.1
9877,99,74276.09
9877,404,126293.7
9877,645,63247.26
9877,692,157306.5
9878,54,46512.37
9878,211,75560.31
9878,327,123976.9
9878,410,189107
9879,11,12321.62
9880,46,118767.6
9880,164,125747.9
9880,295,62298.61
9881,40,46936.2
9882,80,115679.1
9882,198,34704.73
9882,209,129554.9
9882,276,117805.3
9883,46,84725.54
9884,9,64847.35
9885,127,68224.56
9885,236,22232.71
9886,94,83940.99
9886,164,181709.1
9886,236,71530.52
9886,296,191215.3
9887,21,133030.4
9888,11,115136
9888,31,202361.6
9889,263,53577.8
9890,1,61343.59
9890,84,102840.6
9890,291,109559.7
9890,354,118186.5
9891,2,200523.8
9892,32,98071.34
9892,73,121306.4
9892,307,97828.8
9893,1,110728.5
9893,111,121794.6
9893,180,70635.86
9894,70,153451.2
9895,53,86168.54
9896,88,77219.84
9896,120,82240.8
9897,32,45453.5
9898,80,74693.88
9898,155,177156.3
9899,240,12910.33
9900,47,35880.45
9901,235,132130.8
9901,287,10182.82
9901,299,128706.9
9902,89,85204.99
9902,146,130784.6
9903,65,131597
9903,133,159850
9903,147,20159.81
9904,155,101177.9
9904,174,95802.41
9904,276,55646.81
9905,19,113813.1
9905,261,100058.3
9905,402,44924.42
9905,521,117495.5
9906,76,162311.2
9906,164,158387.6
9906,200,96947.34
9906,417,131535.8
9907,31,54420.6
9907,97,134732.1
9908,133,122145.5
9908,193,29881.61
9909,176,97412.47
9909,193,41697.54
9909,388,32294.5
9910,141,125607
9911,52,180473.5
9912,63,69118.13
9913,79,93125.16
9913,89,66624.65
9913,183,126812.9
9913,269,177720.8
9914,59,51170.39
9914,168,147034.7
9914,320,47724.76
9914,359,69382.59
9915,224,74484.4
9916,221,108661.7
9916,309,163568.4
9916,374,65549.7
9917,49,85294.92
9917,98,54893.83
9918,24,74028.38
9918,40,14844.63
9918,223,88128.21
9919,194,98490.52
9919,351,39366.73
9919,391,156748
9919,629,121713.3
9920,118,166440.8
9921,91,72907.3
9921,104,144783.5
9922,8,118325.4
9923,85,126888.9
9924,29,135475.7
9924,89,163924.8
9925,7,73812.2
9925,152,9845.692
9926,228,47099.28
9926,328,99106.52
9926,445,135037.9
9926,621,7176.311
9927,65,78968.3
9927,193,41761.52
9927,285,110332.5
9928,14,168640.5
9929,50,26891.05
9929,140,58945.95
9929,154,78375.84
9930,84,105062.4
9931,1,120486.2
9931,32,163076.2
9932,184,89115.88
9932,397,47967.77
9932,576,138582.7
9933,404,120035.7
9933,624,208403
9933,818,88427.36
9934,5,71062.38
9935,28,53553.56
9935,35,77396.88
9935,61,105422
9935,134,169732.7
9936,182,114399
9937,78,75627.34
9938,76,22079.04
9938,141,216308
9938,211,121180.2
9938,348,151652.1
9939,198,145439.5
9940,196,24517.5
9940,284,74095.66
9940,296,95783.67
9941,238,95587.56
9941,707,74179.98
9941,825,94360.78
9941,845,94785.29
9942,35,109977
9943,10,166235.1
9943,179,169626.7
9943,189,78204.95
9944,22,40696.96
9944,196,71982.16
9944,257,49151.41
9945,181,27641.91
9945,210,128400
9945,259,50032.57
9945,285,121808.9
9946,85,79720.35
9947,24,99800.27
9947,140,146063.2
9947,299,189585.6
9948,57,124584.8
9949,43,106632.3
9950,21,149244.1
9950,114,179093
9950,168,155549.8
9951,27,49043.26
9951,169,73448.9
9951,199,116730.2
9951,203,147486.7
9952,80,52987.19
9952,233,31500.33
9952,298,110595.4
9953,79,73174.27
9953,98,88513.6
9954,227,124499.1
9955,220,32727.67
9956,32,116103.2
9956,137,155527.2
9957,64,85339.85
9958,232,69176.67
9958,414,105551.6
9959,124,111120.5
9959,265,102633.6
9959,468,49988.55
9960,82,111086.9
9960,211,139201.9
9960,242,158602.2
9960,319,83017.65
9961,263,50670.58
9961,573,84125.83
9961,613,40686.96
9961,624,80565.3
9962,58,67104.27
9962,228,164145.1
9962,290,167577.1
9963,139,159686.9
9963,206,68243.08
9963,256,139940.3
9963,409,131871.4
9964,76,72546.81
9964,83,93265.41
9964,313,84302.89
9964,321,28864.17
9965,24,37962.55
9965,124,136209.5
9965,155,152236.8
9965,171,89623.27
9966,173,197287.2
9967,29,156500
9968,33,157226.5
9968,165,171857.8
9968,172,147420.9
9968,210,129771.7
9969,1,59305.23
9969,237,48221.95
9969,249,24300.08
9970,41,106233
9970,133,154669.9
9970,196,54208.65
9971,116,65444.26
9972,72,65903.78
9972,230,174051.8
9972,260,69758.82
9973,18,219398.5
9973,129,130186.8
9974,28,90322.66
9974,49,103603
9974,66,62262.5
9975,3,132718.3
9975,22,105626.6
9975,50,86170.2
9976,45,56227.19
9976,60,155506.9
9976,157,139658.7
9977,38,208882.3
9977,78,199046.5
9977,135,5404.864
9978,24,42345.34
9978,414,116138.1
9978,489,81996.53
9978,523,139625.8
9979,68,43382.48
9979,124,69367.93
9979,184,41570.75
9979,321,13649.22
9980,81,132663.6
9981,145,101053.1
9982,32,72079.7
9982,282,190855.7
9982,302,65013.09
9983,5,12772.62
9983,155,156137.3
9983,302,67301.2
9983,310,71844.37
9984,274,60176.06
9984,280,43508.02
9984,342,110812.3
9984,356,91888.23
9985,339,179662.4
9985,434,132298.2
9985,728,174172.7
9985,892,20133.92
9986,16,132186.7
9986,225,31904.26
9986,230,6678.679
9986,253,172011.4
9987,157,52963.72
9987,208,150333.6
9987,242,125274.3
9987,274,155370
9988,94,164497.5
9988,127,67044.59
9989,449,71435.03
9989,590,36076.23
9989,632,160840.4
9989,666,133774.7
9990,63,153706.7
9990,64,110600
9990,122,21047.29
9990,143,53202.28
9991,16,26413.99
9992,105,75617.98
9992,263,66207.55
9993,167,96409.98
9993,277,200973.2
9994,24,125241.9
9994,281,96593.01
9994,320,190416.2
9995,14,149856.5
9995,25,91745.76
9995,151,112466.9
9995,553,223299.3
9996,53,64519.46
9996,54,106218.6
9996,58,58915.95
9996,131,143530.4
9997,63,144494.4
9997,95,39507.34
9998,184,96654.38
9998,351,109696.6
9999,126,104233
9999,148,132838.6
10000,67,112892.6
10000,102,117615.1
10000,260,96594.76
10001,25,122928.4
10002,177,140067.3
10002,186,63046.11
10003,192,155602.1
10003,263,132163.7
10004,100,80981.51
10004,260,132661.5
10004,342,56734.21
10004,492,30682.57
10005,121,106677.4
10005,257,81663.57
10005,355,53894.01
10005,381,32919.36
10006,33,60563.8
10006,149,100035.2
10007,27,82284.49
10007,29,114597.3
10007,89,108902.5
10007,152,153591.3
10008,1,114493.7
10009,236,71894.04
10009,271,67073.22
10009,341,88789.42
10009,473,120560.3
10010,160,100977.5
10011,36,77967.59
10011,88,133009
10011,175,149488.3
10011,310,109413.7
10012,38,125069.8
10012,145,155630
10012,264,148933.4
10013,352,114648.9
10013,355,115508.6
10014,256,88998.08
10015,22,95115.59
10015,161,93363.28
10015,184,114801.9
10016,214,140125.3
10016,227,172643.9
10017,0,116743.6
10017,10,170106.2
10017,12,62618.66
10017,132,102502.8
10018,68,59304.14
10019,9,117822.6
10020,102,106018.8
10020,109,93093.45
10020,156,85878.83
10021,59,89179.55
10022,13,106955.6
10022,15,46887.15
10023,412,130696.8
10024,101,32682.3
10024,204,147665.4
10024,231,35588.52
10024,260,36170.23
10025,251,175683.3
10025,285,154923.3
10026,127,115007
10026,297,118266.5
10026,359,189521.5
10027,97,104396.4
10027,488,81267.39
10027,625,94061.22
10027,908,30626.59
10028,50,35504.7
10028,77,117791
10028,282,93959.53
10029,128,160099.2
10030,271,85860.44
10031,180,78330.63
10032,66,117075.3
10032,106,126089.7
10033,10,21407.97
10033,118,135161.6
10033,136,101350.8
10034,16,160160.9
10034,198,147523.4
10035,44,65265.25
10035,95,164708.5
10035,97,166045.4
10036,156,118550.8
10036,215,150219.2
10036,315,20307.93
10036,344,80521.28
10037,92,196293.7
10037,154,73746.09
10037,165,99249.41
10038,361,47719.16
10038,528,143823.7
10038,685,215615.4
10039,109,111233.6
10039,110,157710.8
10040,52,206970
10041,91,121967.4
10041,292,181628.4
10042,59,60161.01
10042,103,89672.63
10043,73,99942.72
10043,406,54675.05
10043,611,145875.2
10043,682,81046.89
10044,20,80902.62
10044,65,91139.14
10044,205,122606.9
10044,312,42345.94
10045,6,148049.7
10046,120,225529.5
10046,305,105623.3
10046,410,108696.5
10046,418,194577.3
10047,97,96383.33
10047,164,64761.15
10047,206,54008.71
10048,61,12158.7
10048,72,45800.57
10048,157,103494.5
10049,149,91451.16
10050,66,10753.77
10050,152,100826.9
10050,848,71669.82
10050,860,55065.38
10051,72,40730.82
10051,144,151351.8
10051,428,121472.4
10052,95,113172.6
10052,280,61373.44
10052,306,116260.4
10053,167,91043.52
10053,275,131036.6
10054,112,168904.3
10054,170,154787.2
10054,537,169400.2
10054,553,180212.3
10055,131,172678.9
10055,245,167870.2
10055,247,201276.4
10056,44,129906.4
10056,111,74503.98
10056,165,197217.5
10056,203,52187.57
10057,42,67628.95
10057,77,153050.6
10057,106,78985.21
10058,73,183156.8
10058,106,87574.38
10058,237,148677
10058,245,81630.5
10059,21,92387.07
10060,98,95312.88
10060,242,118142.7
10060,332,152445.4
10060,553,148534.6
10061,43,119578.6
10061,168,97250.03
10061,228,79757.95
10062,27,124062.2
10062,67,129562.9
10062,94,82430.33
10062,109,96975.13
10063,198,187560.5
10063,205,182210.1
10063,226,86689.72
10064,243,60355.19
10064,491,16442.01
10064,573,141301
10064,603,89798.54
10065,125,112435.5
10065,460,72829.66
10065,575,123801.8
10065,604,90184.9
10066,19,85584.49
10067,4,62988.78
10068,1,146968.3
10068,119,93719.95
10069,18,72860.05
10070,57,185026.8
10070,79,102964.8
10071,27,89965.59
10071,35,66982.88
10071,89,140735.5
10071,294,57590.86
10072,92,55975.46
10073,20,146378.9
10073,109,179458.3
10074,46,96757.84
10074,71,127576.3
10075,49,88579.3
10075,58,97759.58
10075,146,55827.91
10076,96,71248.98
10076,171,45268.18
10076,215,44541.24
10076,240,55923.57
10077,25,76738.38
10077,40,118607.5
10077,50,110093.2
10078,99,188389.7
10078,133,74153.75
10079,5,104303.5
10080,207,127685.9
10080,257,122859.1
10080,434,103699.4
10080,545,111475.1
10081,44,112502
10081,238,70588.14
10081,301,134854.5
10081,556,35635.03
10082,74,112370.8
10082,210,122811.5
10083,71,115030.8
10083,92,167448
10084,234,110721.4
10084,548,113782.2
10084,800,74721.19
10084,870,100908.6
10085,147,114335.5
10085,252,32638.81
10086,255,49391.48
10086,310,142498.4
10086,613,88866.49
10086,1178,84470.98
10087,33,155350.9
10087,113,153995.3
10087,322,127344
10088,17,60649.69
10088,27,42763.64
10088,96,100530
10089,82,127035.7
10089,104,38063.54
10090,25,47845.92
10091,196,30330.22
10091,249,123647.8
10091,265,15075.06
10092,28,121279.6
10092,289,65978.4
10093,32,54666.6
10094,1,95292.84
10094,29,31860.21
10095,4,69748.48
10095,165,42020.59
10095,325,32569.24
10096,144,137478.1
10096,220,147470.5
10096,395,139592.2
10096,425,91529.08
10097,113,75175.16
10097,159,39236.34
10098,82,116668
10099,117,71600.02
10099,188,56160.58
10099,200,93983
10099,230,145077.5
10100,131,182428.8
10100,288,116143.5
10100,351,139355.2
10101,80,72188.48
10101,230,154200.2
10101,249,65909.49
10101,402,126463.2
10102,425,43591.21
10102,489,18092.26
10102,518,37079.13
10102,596,121232.4
10103,165,174424.8
10103,194,122403.7
10104,118,153342.5
10104,179,10650.29
10105,33,135807.6
10105,46,157939
10106,125,65896.94
10106,132,103098.3
10107,207,102967.2
10108,29,84560.51
10109,25,116221.7
10109,58,12377.14
10109,68,102866.5
10110,70,135920.2
10110,88,124967.9
10110,400,119103.8
10111,48,43515.8
10111,273,85739.78
10111,423,98783.55
10112,199,138182
10113,12,138591.5
10113,71,59198.55
10114,112,91822.75
10114,278,66068.83
10114,316,105167.2
10114,438,13524.63
10115,417,91868.03
10115,784,21912.24
10115,834,68923.77
10116,236,80604.16
10116,249,38095
10116,268,97097.98
10116,401,124526.1
10117,17,91917.47
10117,67,106899.8
10117,352,61332.36
10117,385,150457.2
10118,47,115326.4
10118,472,35965.58
10119,0,167988.5
10119,4,137047.9
10119,408,212151.2
10119,686,118574.5
10120,163,129896.6
10120,226,88070.8
10120,327,44039.47
10121,124,18566.1
10122,6,118220.5
10122,290,172320
10122,498,245519.4
10122,546,122413.4
10123,75,88506.85
10123,88,158704.2
10123,587,167113.8
10124,137,40715.03
10124,156,34238.17
10124,203,176789.4
10124,246,79544.16
10125,88,109240.1
10125,189,173335.6
10125,206,74217.99
10126,298,194571.2
10126,482,50464
10127,367,112412.4
10128,215,26516.02
10128,221,148456.5
10128,467,128423.7
10129,25,153278.8
10129,117,70603.86
10130,22,59833.49
10131,278,61915.53
10131,419,44019.22
10131,429,81187.42
10131,515,78619.77
10132,31,94217.81
10132,65,54293.57
10133,15,76435.41
10133,179,89200.31
10134,8,114615.1
10134,80,157738
10135,110,208706.7
10136,144,94039.2
10136,268,211292.8
10136,355,208062.6
10137,43,122983.3
10137,207,165340.9
10137,534,143051.5
10137,633,178900.5
10138,95,66565.68
10139,42,125700.4
10139,94,60711.43
10140,233,153541.7
10141,57,131625.5
10142,208,104679.2
10143,6,119343.6
10143,70,92867.23
10144,8,101608.4
10145,12,24970.71
10146,33,75948.13
10147,8,5170.115
10147,161,113748.7
10148,48,163211
10148,77,186704
10148,216,130904.8
10148,304,139888.6
10149,5,169868.6
10149,47,83488.02
10149,61,82519.21
10150,61,124062.2
10150,149,86493.82
10150,203,112395
10150,236,146875.9
10151,45,48173.98
10151,538,62702.64
10151,595,84517.61
10152,19,110180.9
10153,167,46709.38
10153,461,99310.17
10154,36,70472.13
10155,178,190622
10156,280,17218.85
10156,492,119026.7
10157,45,49515.16
10157,101,71081.66
10157,136,38379.98
10158,145,191626.1
10158,199,159294.2
10158,201,39026.63
10158,246,80196.99
10159,672,125184.8
10159,913,51121.64
10160,21,99407.3
10160,61,88632.03
10160,106,134871.5
10161,15,33302.99
10161,83,95832.16
10162,3,187558.8
10162,280,94245.75
10163,304,50687.38
10163,335,92612.45
10163,453,24323.61
10163,692,137566
10164,125,171173.1
10164,222,158802.4
10164,315,174560.5
10165,45,129789.2
10166,77,60671.2
10166,155,52557.51
10167,412,86409.15
10167,498,85438.65
10167,557,85736.55
10168,56,128080.1
10169,518,62246.59
10170,39,60449.87
10170,67,72116.2
10171,120,139946.3
10171,285,163131.8
10172,11,42639.73
10173,263,80605.5
10173,411,45154.12
10173,432,20572.36
10173,443,88104.51
10174,51,110887.7
10174,68,62209.86
10174,135,144609.2
10174,171,55870.37
10175,31,117272
10175,232,68540.34
10175,254,89473.96
10176,73,161563.9
10176,133,172533.2
10177,12,62507.33
10178,333,117192.4
10178,361,59217.75
10178,485,240360.9
10179,114,164627
10179,164,67060.53
10179,390,181778.8
10180,108,71242.76
10180,379,26150.79
10180,463,73775.03
10181,196,77509.42
10181,481,57608.27
10181,532,75744.02
10181,583,27290.87
10182,65,103789
10183,40,99991.32
10183,66,57792.7
10184,68,44698.86
10184,148,192428.7
10184,276,119006.8
10184,618,74741.71
10185,510,163359.8
10185,653,155180.5
10185,804,176102.6
10186,355,141739
10187,9,155816.2
10188,347,35532.05
10189,50,42147.35
10189,61,73000.23
10189,69,63161.45
10189,224,33436.01
10190,49,145366.1
10190,69,40874.02
10190,107,41270.27
10190,190,98649.65
10191,27,52737.83
10191,188,112667.9
10191,251,116994.5
10192,104,166873.6
10192,475,151471.7
10193,9,96277.59
10193,142,114772.6
10193,214,133145
10193,228,70967.96
10194,152,137786.7
10194,321,118482.2
10194,478,163396
10195,122,136468.2
10195,472,141950.8
10195,517,128497.2
10195,611,15653.66
10196,26,102588.8
10196,57,144751.1
10197,122,119129.3
10198,6,67556.86
10198,300,135432.9
10199,76,154463.8
10199,279,168584.3
10199,406,111736.1
10199,427,154294.5
10200,202,49034.9
10200,214,37375.29
10200,339,15536.64
10200,358,179076
10201,227,45869.17
10201,325,25432.11
10201,402,135138.5
10202,50,70249.74
10202,129,30161.65
10202,258,73359.05
10203,239,103413.5
10203,255,91173.23
10203,264,166593
10204,254,51286.27
10204,273,51789.55
10204,311,117424.8
10205,142,143922.4
10206,72,76168.52
10206,137,125481.3
10206,141,157620
10207,169,36319.96
10207,249,43208.82
10208,163,179257.9
10208,268,165195.3
10208,390,136920.9
10208,523,172607.2
10209,9,84089.65
10209,187,103733
10209,310,63654.47
10209,689,95255.94
10210,17,124572
10210,41,149260.1
10210,100,115756.4
10210,101,82408.8
10211,188,144489.9
10211,370,116685.9
10212,68,98279.16
10212,194,98084.13
10213,32,158201.7
10213,35,62735.97
10213,76,155672.1
10213,289,120372.8
10214,74,132479.4
10214,233,35033.93
10214,339,82370.25
10214,390,183576.6
10215,45,35554.8
10216,56,100932.4
10216,59,112918.7
10216,117,80936.39
10217,13,97731.84
10217,137,120868.5
10218,4,89504.9
10219,143,97742.88
10219,151,155748.9
10219,187,173186.8
10220,2,93916.68
10220,89,14092.01
10220,191,56270.65
10221,182,57901.76
10222,19,56031.45
10222,146,17646.05
10222,208,64132.36
10223,156,74418.85
10223,157,40567.08
10223,424,132293.1
10224,28,161391.7
10224,98,38454.7
10225,50,105799.4
10225,57,51832.93
10225,117,78747.56
10226,15,40453.5
10226,29,117698.6
10226,156,85187.15
10226,320,149999.7
10227,289,88032.79
10227,307,161420.8
10228,15,76143.48
10228,37,53677.53
10228,202,78731.52
10229,144,148359.8
10229,196,113800.2
10229,347,109301.9
10229,429,70775.87
10230,373,94778.99
10230,444,72124.86
10230,484,125573.4
10231,37,72482.59
10231,98,161891
10231,208,169435
10231,582,50166.65
10232,258,128366.8
10232,309,143645.1
10233,149,175424.8
10233,173,171881.6
10233,207,61903.96
10234,40,131491.4
10234,155,192148.9
10234,216,129059.1
10235,90,199844
10235,185,205605.8
10235,206,57708.96
10236,2,53275.57
10236,22,96563.84
10236,117,172800
10237,162,181861.3
10237,282,191234.9
10237,302,83074.07
10237,464,77112.91
10238,11,73553.68
10238,91,72688.82
10239,6,159920.8
10239,69,159559.8
10240,62,88662.25
10240,95,64249.43
10241,33,71499.09
10241,65,89787.43
10242,157,131642.1
10242,224,32758.04
10242,367,96777.38
10242,460,66032.6
10243,198,55333.19
10244,47,147047.8
10244,130,161814.2
10245,85,51562.41
10245,186,142912.8
10245,266,162637.5
10246,61,109780.5
10246,273,116301.2
10247,129,110431.9
10248,29,44644.11
10248,425,49835.33
10248,443,48798.71
10248,703,66316.6
10249,59,108841.5
10249,99,164723.3
10249,113,169251
10249,153,174524
10250,113,35293.53
10251,165,100079.8
10252,44,178355.1
10253,104,147730
10253,341,71964.88
10253,490,132445.9
10253,801,109699.9
10254,60,127884.1
10255,6,152024.4
10256,27,162944.1
10257,361,120210.2
10257,716,194195
10257,773,135272.4
10258,103,46813.34
10258,234,37631.07
10258,390,95635.28
10258,510,97954.3
10259,82,35238.61
10259,168,140578.9
10259,181,133159.1
10260,78,86299.23
10260,113,87883.2
10261,7,122208.8
10262,30,85014.04
10262,52,168902.4
10262,200,154429.9
10262,733,130784.2
10263,93,92086.84
10263,117,23422.97
10263,304,95308.51
10264,93,79698.79
10264,97,32076.65
10264,230,62377.69
10264,247,141307.7
10265,285,186357.9
10265,305,41538.77
10265,558,176473.6
10266,133,126435.1
10266,145,158866.8
10266,227,172164
10266,450,97570.9
10267,131,14066.01
10267,436,44668.28
10267,461,161650.2
10267,612,148451.2
10268,57,152775.8
10268,61,69231.77
10268,85,31894.8
10269,293,117632.4
10269,411,70456.69
10270,9,123836
10270,70,89081.34
10270,163,132932.6
10271,37,58495.23
10271,194,60407.29
10271,217,49576.88
10271,333,40984.47
10272,87,140950.1
10272,266,170245.8
10272,301,121711.8
10272,622,64963.99
10273,106,119644.4
10274,57,94031.84
10275,41,157111.8
10275,57,123143.8
10275,174,124293.2
10276,143,80474.11
10276,164,101281.4
10276,256,60036.16
10276,271,49711.9
10277,19,47252.38
10277,59,127609.6
10277,326,11583.32
10277,379,146009.3
10278,85,165630.9
10278,125,87617.46
10278,164,123381.8
10278,421,56524
10279,7,162225.7
10279,92,152335.8
10280,80,88878.88
10280,261,92221.72
10280,264,60466.6
10281,64,43892.72
10282,109,77459.2
10282,478,101696.4
10282,511,58823.47
10283,261,84681.86
10284,19,145327.2
10284,122,107085.7
10284,245,134600
10285,41,167320.1
10285,109,125339.8
10285,193,62892.55
10286,56,88863.93
10286,244,172174.2
10287,202,50389.09
10287,207,58724.24
10287,248,75200.59
10288,110,159549.3
10288,312,133774.4
10289,121,138621.1
10289,544,110838.3
10289,620,68184.46
10290,111,72933.2
10290,284,29000.1
10290,322,6504.664
10291,26,62274.33
10292,34,113030.3
10292,45,24388.08
10292,89,116897.2
10293,29,86279.41
10294,294,95635.61
10295,3,196793.8
10295,110,227516.4
10295,210,186621.4
10296,3,98647.73
10296,52,140816.4
10296,115,129093.3
10297,164,128361.4
10297,378,113449.7
10297,406,85055.98
10297,422,27287.63
10298,216,79099.83
10298,274,149527.2
10299,82,108514.2
10299,125,125612.1
10299,381,69639.87
10299,445,56786.29
10300,154,62706.08
10300,174,64033.71
10300,188,146674.1
10301,62,77083.81
10301,321,59383.12
10302,223,87692.1
10302,287,50750.5
10303,14,73067.98
10303,131,196427.1
10304,96,149915
10304,211,30552.71
10305,71,184533.3
10306,53,101620.4
10306,83,22911.44
10306,130,45691.32
10306,273,97775.37
10307,236,40658.38
10307,243,30360.94
10308,76,36941.31
10308,284,130475.5
10309,21,118357
10309,151,32978.64
10309,169,86053.74
10309,261,150236.5
10310,19,152180.4
10310,303,108483.4
10311,20,36132.21
10312,17,131627
10312,140,103659.8
10312,261,29378.67
10313,57,97362.05
10313,127,31053.71
10313,293,75507.23
10314,7,55813.21
10315,14,93402
10315,25,207147.8
10316,18,120909.2
10316,78,113838.8
10316,165,224173.5
10317,230,221627.9
10317,284,196355.4
10318,50,41976.87
10319,9,94443.74
10319,79,76201.49
10319,106,71066.6
10319,412,122058.2
10320,41,170158.8
10320,69,72714.71
10320,223,185500.8
10320,317,138617.9
10321,46,42711.32
10322,108,177830.8
10322,144,92668.45
10322,258,42010.13
10323,329,83388.02
10323,592,36729.58
10324,182,115175.6
10324,399,159199.2
10325,148,108547.7
10326,89,55499.2
10326,95,94123.77
10326,160,86406.33
10326,218,134555.3
10327,29,30179.58
10327,110,88009.09
10327,125,94582.95
10327,127,88768.27
10328,42,128049.6
10328,107,78884.57
10328,131,135869.9
10329,179,106062.7
10329,277,68409.04
10329,373,74547.4
10329,391,63451.59
10330,28,118653.9
10330,159,148682.4
10330,241,200574.7
10330,246,103234.8
10331,77,156905
10331,270,45448.64
10332,230,108362.4
10332,339,68678.4
10332,586,47133.19
10333,5,141474.4
10333,328,198620
10333,372,60874.92
10333,516,148786.2
10334,195,135582.7
10334,201,31359.88
10335,50,122960
10335,294,135393
10335,367,102518.8
10336,80,39744.48
10336,229,113645.9
10336,273,93164.95
10337,41,103554.1
10337,231,178938.2
10338,73,80984.3
10338,328,161286.5
10339,161,54415.94
10339,248,111191.4
10339,305,96105.75
10339,572,109836.1
10340,1,170885.3
10340,9,135575
10340,100,74547.09
10340,297,46033.08
10341,211,59713.09
10341,341,118376.8
10341,540,36133.45
10342,32,198950.5
10343,111,62685.73
10343,272,65258.61
10343,385,180298.4
10344,44,56362.29
10344,132,90113.49
10344,157,69137.13
10344,177,29845.05
10345,50,90673.89
10345,70,73611.15
10345,109,140641.5
10345,123,171265
10346,64,73727.15
10346,182,66189.83
10347,32,94416.23
10348,243,61663.38
10348,406,72925.62
10349,422,66043.55
10349,684,104989.2
10350,151,57675.64
10350,240,3429.123
10350,395,109738.1
10350,409,92269.61
10351,97,45387.1
10351,188,157776.1
10351,289,151520.8
10352,2,195856.6
10352,73,202920.2
10352,132,94537.16
10352,169,83279.56
10353,131,41735.46
10354,95,39124.81
10355,69,120038.7
10355,174,69273.55
